Order ID,Order Date,Ship Date,Customer Name,Segment,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1538,3/18/2026,3/24/2026,Nithya,Consumer,North,2538,Office Supplies,Chairs,Product-2538,582,4,0.24,36.18
1539,3/19/2026,3/24/2026,Meena,Corporate,West,2539,Furniture,Tables,Product-2539,358.83,6,0.13,26.93
1540,3/20/2026,3/21/2026,Divya,Consumer,East,2540,Office Supplies,Tables,Product-2540,151.47,6,0.26,20.58
1541,3/21/2026,3/24/2026,Nithya,Home Office,North,2541,Office Supplies,Chairs,Product-2541,519.87,7,0.15,74.89
1542,3/22/2026,3/24/2026,Nithya,Home Office,West,2542,Furniture,Binders,Product-2542,1383.94,5,0.34,160.51
1543,3/23/2026,3/26/2026,Meena,Home Office,North,2543,Office Supplies,Tables,Product-2543,216.25,7,0.24,19.27
1544,3/24/2026,3/29/2026,Meena,Consumer,West,2544,Office Supplies,Accessories,Product-2544,527.17,2,0.23,56.34
1545,3/25/2026,3/27/2026,Arun,Corporate,West,2545,Office Supplies,Tables,Product-2545,1717.85,1,0.49,136.88
1546,3/26/2026,4/1/2026,Meena,Corporate,West,2546,Office Supplies,Chairs,Product-2546,1186.76,8,0.2,78.16
1547,3/27/2026,3/31/2026,Ravi,Consumer,East,2547,Technology,Binders,Product-2547,185.57,1,0.18,26.74
1548,3/28/2026,3/31/2026,Ravi,Consumer,North,2548,Office Supplies,Phones,Product-2548,142.98,2,0.16,6.27
1549,3/29/2026,3/31/2026,Nithya,Corporate,South,2549,Office Supplies,Binders,Product-2549,169.19,6,0.45,12.11
1550,3/30/2026,4/2/2026,Prakash,Corporate,South,2550,Furniture,Binders,Product-2550,1886.66,1,0.25,260.15
1551,3/31/2026,4/2/2026,Arun,Corporate,South,2551,Technology,Binders,Product-2551,1707.25,3,0.3,199.37
1552,4/1/2026,4/2/2026,Prakash,Corporate,South,2552,Furniture,Accessories,Product-2552,1697.63,7,0.09,56.86
1553,4/2/2026,4/8/2026,Prakash,Consumer,West,2553,Furniture,Storage,Product-2553,1852.22,8,0.27,60.7
1554,4/3/2026,4/6/2026,Nithya,Consumer,North,2554,Furniture,Chairs,Product-2554,1035.25,4,0.14,95.22
1555,4/4/2026,4/8/2026,Saranya,Home Office,North,2555,Technology,Storage,Product-2555,532.32,3,0.37,46.9
1556,4/5/2026,4/9/2026,Nithya,Corporate,East,2556,Furniture,Phones,Product-2556,832.63,1,0.42,69.24
1557,4/6/2026,4/11/2026,Divya,Home Office,North,2557,Furniture,Storage,Product-2557,1451.78,9,0.36,96.23
1558,4/7/2026,4/9/2026,Divya,Consumer,North,2558,Furniture,Chairs,Product-2558,1758.26,6,0.37,260.92
1559,4/8/2026,4/11/2026,Meena,Consumer,North,2559,Office Supplies,Chairs,Product-2559,898.43,6,0.26,56.28
1560,4/9/2026,4/14/2026,Meena,Home Office,East,2560,Furniture,Phones,Product-2560,1093.99,9,0.36,97.15
1561,4/10/2026,4/13/2026,Saranya,Corporate,South,2561,Technology,Chairs,Product-2561,1866.98,1,0.21,146.72
1562,4/11/2026,4/13/2026,Meena,Corporate,North,2562,Technology,Phones,Product-2562,259.62,6,0.33,13.09
1563,4/12/2026,4/16/2026,Divya,Corporate,East,2563,Office Supplies,Phones,Product-2563,1731.48,5,0.13,94.04
1564,4/13/2026,4/14/2026,Prakash,Corporate,East,2564,Technology,Chairs,Product-2564,360.65,6,0.03,50.56
1565,4/14/2026,4/18/2026,Nithya,Home Office,West,2565,Technology,Tables,Product-2565,993.53,8,0.21,132.13
1566,4/15/2026,4/20/2026,Kiran,Home Office,East,2566,Office Supplies,Phones,Product-2566,475.93,5,0.23,25.65
1567,4/16/2026,4/22/2026,Ravi,Consumer,South,2567,Furniture,Chairs,Product-2567,1225.75,2,0.13,165.57
1568,4/17/2026,4/18/2026,Kiran,Corporate,North,2568,Office Supplies,Tables,Product-2568,1139.22,2,0.36,62.77
1569,4/18/2026,4/23/2026,Kiran,Corporate,East,2569,Furniture,Phones,Product-2569,791.01,5,0.04,83.2
1570,4/19/2026,4/21/2026,Divya,Corporate,South,2570,Furniture,Tables,Product-2570,1733.44,3,0.11,68.91
1571,4/20/2026,4/21/2026,Kiran,Home Office,East,2571,Technology,Accessories,Product-2571,1336.64,3,0.37,181.31
1572,4/21/2026,4/26/2026,Nithya,Corporate,East,2572,Office Supplies,Binders,Product-2572,1456.35,8,0.22,52.69
1573,4/22/2026,4/24/2026,Saranya,Home Office,East,2573,Technology,Accessories,Product-2573,343.79,7,0.35,33.21
1574,4/23/2026,4/27/2026,Arun,Corporate,East,2574,Technology,Tables,Product-2574,1772.17,1,0.28,218.98
1575,4/24/2026,4/30/2026,Meena,Corporate,East,2575,Furniture,Phones,Product-2575,375.73,5,0.48,16.54
1576,4/25/2026,4/27/2026,Arun,Consumer,South,2576,Technology,Chairs,Product-2576,484.43,9,0.3,38.05
1577,4/26/2026,4/29/2026,Prakash,Corporate,North,2577,Office Supplies,Storage,Product-2577,299.71,4,0.01,10.5
1578,4/27/2026,4/29/2026,Nithya,Corporate,North,2578,Technology,Chairs,Product-2578,908.7,1,0.18,101.71
1579,4/28/2026,4/30/2026,Nithya,Consumer,North,2579,Technology,Storage,Product-2579,1781.03,8,0.07,119.14
1580,4/29/2026,5/5/2026,Ravi,Home Office,North,2580,Furniture,Storage,Product-2580,542.27,5,0.46,52.67
1581,4/30/2026,5/3/2026,Nithya,Home Office,South,2581,Office Supplies,Phones,Product-2581,778.82,2,0.05,110.54
1582,5/1/2026,5/6/2026,Meena,Corporate,West,2582,Technology,Tables,Product-2582,1699.83,1,0.19,113.38
1583,5/2/2026,5/7/2026,Nithya,Home Office,West,2583,Furniture,Chairs,Product-2583,1254.74,3,0.11,44.96
1584,5/3/2026,5/5/2026,Kiran,Corporate,South,2584,Technology,Tables,Product-2584,1515.65,9,0.42,168.35
1585,5/4/2026,5/7/2026,Ravi,Consumer,South,2585,Office Supplies,Accessories,Product-2585,467.3,1,0.15,58.14
1586,5/5/2026,5/8/2026,Meena,Consumer,East,2586,Technology,Phones,Product-2586,1447.16,4,0.5,209.76
1587,5/6/2026,5/12/2026,Saranya,Corporate,East,2587,Technology,Phones,Product-2587,493.84,8,0.02,24.17
1588,5/7/2026,5/11/2026,Saranya,Consumer,East,2588,Furniture,Accessories,Product-2588,1975.26,8,0.06,152.21
1589,5/8/2026,5/13/2026,Saranya,Consumer,North,2589,Technology,Chairs,Product-2589,1141.78,8,0.11,149.91
1590,5/9/2026,5/15/2026,Saranya,Corporate,East,2590,Furniture,Binders,Product-2590,1406.5,8,0.41,178.38
1591,5/10/2026,5/11/2026,Kiran,Corporate,West,2591,Office Supplies,Accessories,Product-2591,280.88,4,0.44,29.49
1592,5/11/2026,5/16/2026,Nithya,Consumer,North,2592,Technology,Chairs,Product-2592,538.78,8,0.04,33.58
1593,5/12/2026,5/18/2026,Arun,Home Office,East,2593,Office Supplies,Storage,Product-2593,322.49,9,0.02,20.67
1594,5/13/2026,5/18/2026,Meena,Home Office,North,2594,Office Supplies,Phones,Product-2594,810.83,7,0.37,36.39
1595,5/14/2026,5/18/2026,Kiran,Corporate,West,2595,Technology,Chairs,Product-2595,604.06,2,0.07,84.94
1596,5/15/2026,5/16/2026,Saranya,Corporate,East,2596,Furniture,Tables,Product-2596,1479.2,9,0.07,75.07
1597,5/16/2026,5/20/2026,Prakash,Home Office,West,2597,Office Supplies,Tables,Product-2597,261.98,8,0.01,25.87
1598,5/17/2026,5/18/2026,Nithya,Consumer,West,2598,Office Supplies,Phones,Product-2598,1516.52,5,0.02,151.84
1599,5/18/2026,5/20/2026,Arun,Home Office,West,2599,Technology,Accessories,Product-2599,139.12,3,0.13,10.34
1600,5/19/2026,5/25/2026,Prakash,Home Office,East,2600,Technology,Binders,Product-2600,443.93,7,0.03,32.1
1601,5/20/2026,5/21/2026,Ravi,Home Office,South,2601,Technology,Accessories,Product-2601,1594.33,2,0.18,175.74
1602,5/21/2026,5/25/2026,Prakash,Home Office,East,2602,Technology,Chairs,Product-2602,1498.41,3,0.42,114.77
1603,5/22/2026,5/27/2026,Ravi,Corporate,West,2603,Technology,Accessories,Product-2603,978.84,9,0.16,59.33
1604,5/23/2026,5/24/2026,Ravi,Corporate,East,2604,Technology,Phones,Product-2604,147.47,4,0.36,11.49
1605,5/24/2026,5/30/2026,Saranya,Consumer,West,2605,Furniture,Chairs,Product-2605,1239.29,4,0.05,157.29
1606,5/25/2026,5/26/2026,Ravi,Consumer,South,2606,Office Supplies,Storage,Product-2606,843.11,3,0.33,123.08
1607,5/26/2026,5/29/2026,Divya,Consumer,North,2607,Furniture,Accessories,Product-2607,667.23,5,0.16,70.94
1608,5/27/2026,6/1/2026,Meena,Consumer,South,2608,Furniture,Accessories,Product-2608,1298.8,3,0.37,160.86
1609,5/28/2026,6/3/2026,Meena,Home Office,South,2609,Technology,Binders,Product-2609,901.4,9,0.07,84.68
1610,5/29/2026,6/4/2026,Saranya,Corporate,North,2610,Office Supplies,Chairs,Product-2610,230.22,3,0.45,24.17
1611,5/30/2026,6/1/2026,Divya,Corporate,East,2611,Furniture,Tables,Product-2611,1836.1,2,0.12,272.79
1612,5/31/2026,6/4/2026,Prakash,Consumer,North,2612,Technology,Accessories,Product-2612,1568.06,5,0.18,129.54
1613,6/1/2026,6/3/2026,Kiran,Consumer,East,2613,Technology,Phones,Product-2613,159.94,6,0.48,6.07
1614,6/2/2026,6/8/2026,Prakash,Home Office,East,2614,Office Supplies,Accessories,Product-2614,1073.87,1,0.29,155.54
1615,6/3/2026,6/8/2026,Nithya,Home Office,West,2615,Furniture,Binders,Product-2615,212.59,6,0.18,26.61
1616,6/4/2026,6/5/2026,Kiran,Consumer,West,2616,Furniture,Storage,Product-2616,1682.72,3,0.47,130.91
1617,6/5/2026,6/6/2026,Ravi,Corporate,North,2617,Furniture,Binders,Product-2617,1245.38,4,0.16,184.18
1618,6/6/2026,6/11/2026,Arun,Corporate,South,2618,Technology,Accessories,Product-2618,386.28,6,0.05,27.61
1619,6/7/2026,6/13/2026,Kiran,Corporate,North,2619,Office Supplies,Tables,Product-2619,90.45,8,0.5,6.75
1620,6/8/2026,6/9/2026,Arun,Consumer,East,2620,Office Supplies,Accessories,Product-2620,111.58,9,0.13,11.51
1621,6/9/2026,6/10/2026,Meena,Corporate,West,2621,Furniture,Chairs,Product-2621,1039.36,6,0.43,65.4
1622,6/10/2026,6/11/2026,Arun,Home Office,North,2622,Technology,Accessories,Product-2622,1482.03,7,0.08,168.7
1623,6/11/2026,6/15/2026,Meena,Home Office,North,2623,Furniture,Tables,Product-2623,285.64,5,0.37,13.81
1624,6/12/2026,6/16/2026,Divya,Consumer,West,2624,Office Supplies,Chairs,Product-2624,481.5,9,0.26,20.69
1625,6/13/2026,6/16/2026,Divya,Home Office,West,2625,Technology,Phones,Product-2625,688.16,4,0.49,64.81
1626,6/14/2026,6/16/2026,Saranya,Consumer,West,2626,Furniture,Chairs,Product-2626,475.25,6,0.28,45.94
1627,6/15/2026,6/20/2026,Saranya,Corporate,East,2627,Furniture,Binders,Product-2627,813.11,5,0.01,34.8
1628,6/16/2026,6/21/2026,Ravi,Corporate,West,2628,Technology,Storage,Product-2628,1141.25,1,0.3,166.28
1629,6/17/2026,6/22/2026,Kiran,Corporate,South,2629,Office Supplies,Binders,Product-2629,1385.63,5,0.07,136.89
1630,6/18/2026,6/21/2026,Ravi,Home Office,North,2630,Technology,Chairs,Product-2630,1929.36,5,0.4,92.85
1631,6/19/2026,6/23/2026,Meena,Consumer,West,2631,Furniture,Phones,Product-2631,1865.15,9,0.43,125.66
1632,6/20/2026,6/26/2026,Ravi,Corporate,West,2632,Furniture,Accessories,Product-2632,1161.75,1,0.24,146.41
1633,6/21/2026,6/27/2026,Arun,Consumer,East,2633,Furniture,Chairs,Product-2633,1481.59,5,0.39,137.47
1634,6/22/2026,6/25/2026,Meena,Corporate,East,2634,Furniture,Binders,Product-2634,1904.2,7,0.07,100.12
1635,6/23/2026,6/29/2026,Saranya,Home Office,North,2635,Office Supplies,Chairs,Product-2635,212.77,6,0.25,9.01
1636,6/24/2026,6/29/2026,Divya,Home Office,South,2636,Office Supplies,Chairs,Product-2636,60.99,6,0.2,4.98
1637,6/25/2026,6/27/2026,Saranya,Consumer,North,2637,Furniture,Chairs,Product-2637,108.11,7,0.31,7.62
1638,6/26/2026,6/27/2026,Kiran,Home Office,West,2638,Office Supplies,Phones,Product-2638,1148.53,6,0.02,124.86
1639,6/27/2026,7/1/2026,Meena,Home Office,South,2639,Office Supplies,Tables,Product-2639,1537.53,5,0.38,216.84
1640,6/28/2026,7/2/2026,Meena,Consumer,South,2640,Office Supplies,Tables,Product-2640,765.8,5,0.04,45.74
1641,6/29/2026,7/2/2026,Arun,Corporate,South,2641,Furniture,Chairs,Product-2641,1113.22,9,0.33,147.64
1642,6/30/2026,7/4/2026,Kiran,Home Office,South,2642,Technology,Phones,Product-2642,1056.91,8,0.01,148.45
1643,7/1/2026,7/6/2026,Divya,Consumer,North,2643,Technology,Phones,Product-2643,234.8,4,0.42,32.46
1644,7/2/2026,7/8/2026,Prakash,Home Office,East,2644,Technology,Chairs,Product-2644,677.1,4,0.09,97.67
1645,7/3/2026,7/8/2026,Meena,Home Office,East,2645,Furniture,Binders,Product-2645,87.9,5,0.26,11.52
1646,7/4/2026,7/7/2026,Meena,Home Office,West,2646,Office Supplies,Binders,Product-2646,265.88,3,0.13,26.91
1647,7/5/2026,7/10/2026,Arun,Home Office,East,2647,Office Supplies,Storage,Product-2647,1633.12,8,0.36,129.31
1648,7/6/2026,7/12/2026,Ravi,Consumer,East,2648,Furniture,Chairs,Product-2648,1667.36,7,0.16,148.4
1649,7/7/2026,7/9/2026,Nithya,Consumer,East,2649,Furniture,Storage,Product-2649,1613.8,5,0.36,217.4
1650,7/8/2026,7/11/2026,Divya,Consumer,East,2650,Technology,Binders,Product-2650,1467.3,3,0.14,97.09
1651,7/9/2026,7/11/2026,Saranya,Home Office,West,2651,Technology,Binders,Product-2651,1596.96,5,0.38,78.43
1652,7/10/2026,7/11/2026,Kiran,Home Office,North,2652,Furniture,Chairs,Product-2652,1358.42,3,0.02,63.71
1653,7/11/2026,7/13/2026,Meena,Home Office,South,2653,Technology,Storage,Product-2653,1356.18,5,0.14,175.27
1654,7/12/2026,7/13/2026,Meena,Consumer,East,2654,Office Supplies,Storage,Product-2654,1351.36,1,0.25,164.03
1655,7/13/2026,7/14/2026,Saranya,Home Office,North,2655,Furniture,Chairs,Product-2655,1052.38,6,0.02,94.42
1656,7/14/2026,7/16/2026,Divya,Corporate,East,2656,Furniture,Storage,Product-2656,758.53,4,0.09,47.78
1657,7/15/2026,7/18/2026,Nithya,Home Office,East,2657,Office Supplies,Accessories,Product-2657,1473.88,4,0.47,164.06
1658,7/16/2026,7/22/2026,Ravi,Corporate,South,2658,Office Supplies,Binders,Product-2658,632.36,8,0.49,21.89
1659,7/17/2026,7/22/2026,Meena,Home Office,South,2659,Office Supplies,Tables,Product-2659,1108.66,2,0.37,108.86
1660,7/18/2026,7/23/2026,Nithya,Consumer,South,2660,Technology,Phones,Product-2660,895.04,4,0.13,69.64
1661,7/19/2026,7/25/2026,Divya,Home Office,East,2661,Furniture,Storage,Product-2661,589.41,2,0.13,86.85
1662,7/20/2026,7/21/2026,Saranya,Corporate,East,2662,Technology,Storage,Product-2662,1950.65,1,0.32,177.33
1663,7/21/2026,7/22/2026,Arun,Corporate,East,2663,Office Supplies,Phones,Product-2663,554.57,3,0.06,53.39
1664,7/22/2026,7/25/2026,Ravi,Home Office,South,2664,Technology,Storage,Product-2664,653.12,8,0.47,75.42
1665,7/23/2026,7/27/2026,Kiran,Corporate,West,2665,Office Supplies,Phones,Product-2665,365.1,6,0.11,32.18
1666,7/24/2026,7/26/2026,Meena,Corporate,North,2666,Technology,Chairs,Product-2666,1654.81,7,0.5,94.24
1667,7/25/2026,7/26/2026,Divya,Consumer,West,2667,Technology,Accessories,Product-2667,1193.85,2,0.25,112.79
1668,7/26/2026,7/31/2026,Arun,Home Office,East,2668,Office Supplies,Accessories,Product-2668,1245.43,6,0.39,178.49
1669,7/27/2026,7/30/2026,Kiran,Home Office,East,2669,Technology,Binders,Product-2669,1650.09,8,0,130.67
1670,7/28/2026,7/30/2026,Prakash,Home Office,West,2670,Furniture,Tables,Product-2670,718.69,8,0.44,80.17
1671,7/29/2026,8/1/2026,Divya,Corporate,East,2671,Technology,Storage,Product-2671,427.59,4,0.14,63.01
1672,7/30/2026,8/1/2026,Divya,Home Office,North,2672,Technology,Tables,Product-2672,436.89,6,0.33,56.62
1673,7/31/2026,8/2/2026,Kiran,Home Office,East,2673,Furniture,Chairs,Product-2673,1478.61,5,0.4,161.29
1674,8/1/2026,8/7/2026,Arun,Consumer,North,2674,Office Supplies,Accessories,Product-2674,1247.52,9,0.08,147.61
1675,8/2/2026,8/3/2026,Prakash,Consumer,West,2675,Furniture,Chairs,Product-2675,452.36,8,0.22,64.41
1676,8/3/2026,8/6/2026,Nithya,Consumer,West,2676,Technology,Chairs,Product-2676,332.88,2,0.25,48.32
1677,8/4/2026,8/7/2026,Nithya,Corporate,East,2677,Office Supplies,Storage,Product-2677,285.34,7,0.16,41.74
1678,8/5/2026,8/11/2026,Saranya,Home Office,North,2678,Technology,Chairs,Product-2678,1274.21,7,0.24,133.89
1679,8/6/2026,8/11/2026,Arun,Consumer,East,2679,Technology,Accessories,Product-2679,50.23,1,0.16,3.83
1680,8/7/2026,8/12/2026,Ravi,Consumer,South,2680,Furniture,Tables,Product-2680,85.72,1,0.18,3.94
1681,8/8/2026,8/9/2026,Meena,Consumer,South,2681,Furniture,Accessories,Product-2681,809.63,4,0.33,61.75
1682,8/9/2026,8/10/2026,Kiran,Home Office,South,2682,Office Supplies,Storage,Product-2682,1398.13,5,0.32,200.15
1683,8/10/2026,8/14/2026,Saranya,Home Office,South,2683,Office Supplies,Accessories,Product-2683,1405.33,4,0.12,192.21
1684,8/11/2026,8/17/2026,Prakash,Home Office,East,2684,Office Supplies,Phones,Product-2684,888.73,7,0.45,82.51
1685,8/12/2026,8/17/2026,Kiran,Corporate,South,2685,Technology,Tables,Product-2685,1397.59,3,0.43,131.99
1686,8/13/2026,8/15/2026,Kiran,Corporate,North,2686,Furniture,Phones,Product-2686,1066.14,7,0.25,71.51
1687,8/14/2026,8/17/2026,Arun,Consumer,West,2687,Furniture,Phones,Product-2687,1955.02,8,0.22,165.28
1688,8/15/2026,8/16/2026,Meena,Home Office,West,2688,Furniture,Binders,Product-2688,366.8,6,0.19,42.45
1689,8/16/2026,8/19/2026,Ravi,Consumer,South,2689,Office Supplies,Storage,Product-2689,1221.3,6,0.35,95.62
1690,8/17/2026,8/20/2026,Nithya,Home Office,South,2690,Furniture,Chairs,Product-2690,1007.92,8,0.34,52.97
1691,8/18/2026,8/22/2026,Divya,Home Office,South,2691,Furniture,Phones,Product-2691,429.21,8,0.1,40.73
1692,8/19/2026,8/24/2026,Divya,Home Office,East,2692,Furniture,Accessories,Product-2692,1512.48,7,0.34,86.27
1693,8/20/2026,8/21/2026,Kiran,Corporate,West,2693,Office Supplies,Chairs,Product-2693,587.24,6,0.13,86.27
1694,8/21/2026,8/24/2026,Nithya,Corporate,South,2694,Furniture,Accessories,Product-2694,794.33,6,0.01,61.04
1695,8/22/2026,8/23/2026,Nithya,Home Office,North,2695,Office Supplies,Accessories,Product-2695,780.92,6,0.35,108.67
1696,8/23/2026,8/25/2026,Meena,Consumer,South,2696,Furniture,Chairs,Product-2696,526.2,8,0.32,30.03
1697,8/24/2026,8/28/2026,Prakash,Home Office,West,2697,Furniture,Chairs,Product-2697,889.88,1,0.21,46.9
1698,8/25/2026,8/27/2026,Prakash,Home Office,South,2698,Furniture,Accessories,Product-2698,973.02,5,0.26,101.22
1699,8/26/2026,8/27/2026,Saranya,Consumer,West,2699,Office Supplies,Storage,Product-2699,1501.23,3,0.47,185.44
1700,8/27/2026,8/28/2026,Arun,Home Office,South,2700,Office Supplies,Tables,Product-2700,1541.88,8,0.3,151.12
1701,8/28/2026,9/2/2026,Meena,Consumer,North,2701,Furniture,Binders,Product-2701,359.18,6,0.33,20.68
1702,8/29/2026,9/1/2026,Meena,Corporate,South,2702,Technology,Tables,Product-2702,1205.91,2,0.03,41.66
1703,8/30/2026,9/2/2026,Arun,Corporate,North,2703,Office Supplies,Storage,Product-2703,1797.59,7,0.08,187.3
1704,8/31/2026,9/2/2026,Nithya,Consumer,North,2704,Office Supplies,Binders,Product-2704,262.13,7,0.15,11.99
1705,9/1/2026,9/5/2026,Prakash,Corporate,South,2705,Furniture,Chairs,Product-2705,972.18,5,0.27,69.2
1706,9/2/2026,9/8/2026,Prakash,Corporate,North,2706,Technology,Binders,Product-2706,1513.19,8,0.39,168.11
1707,9/3/2026,9/6/2026,Nithya,Consumer,East,2707,Furniture,Accessories,Product-2707,1242.41,5,0.16,51.89
1708,9/4/2026,9/9/2026,Prakash,Corporate,South,2708,Office Supplies,Tables,Product-2708,246.14,1,0.18,11.14
1709,9/5/2026,9/7/2026,Kiran,Home Office,South,2709,Office Supplies,Binders,Product-2709,823.38,9,0.13,30.79
1710,9/6/2026,9/8/2026,Meena,Home Office,North,2710,Furniture,Accessories,Product-2710,1039.12,4,0.13,155.38
1711,9/7/2026,9/13/2026,Divya,Consumer,North,2711,Furniture,Storage,Product-2711,1991.9,2,0.47,152.28
1712,9/8/2026,9/13/2026,Arun,Corporate,South,2712,Technology,Binders,Product-2712,398.29,4,0.32,55.24
1713,9/9/2026,9/13/2026,Prakash,Home Office,East,2713,Technology,Accessories,Product-2713,1965.73,9,0.08,128.23
1714,9/10/2026,9/15/2026,Saranya,Home Office,North,2714,Office Supplies,Storage,Product-2714,783.49,2,0.36,94.32
1715,9/11/2026,9/15/2026,Prakash,Corporate,North,2715,Technology,Chairs,Product-2715,440.62,4,0.36,24.8
1716,9/12/2026,9/17/2026,Prakash,Corporate,West,2716,Technology,Storage,Product-2716,857.51,2,0.33,77
1717,9/13/2026,9/18/2026,Ravi,Home Office,East,2717,Office Supplies,Storage,Product-2717,1247.29,5,0.07,160.84
1718,9/14/2026,9/15/2026,Kiran,Home Office,East,2718,Office Supplies,Tables,Product-2718,466.32,3,0.2,59.67
1719,9/15/2026,9/17/2026,Arun,Consumer,South,2719,Office Supplies,Accessories,Product-2719,618.31,2,0.05,77.48
1720,9/16/2026,9/21/2026,Ravi,Consumer,East,2720,Office Supplies,Binders,Product-2720,1716.37,9,0.41,221.15
1721,9/17/2026,9/23/2026,Ravi,Home Office,South,2721,Furniture,Tables,Product-2721,1998.07,5,0.33,110.65
1722,9/18/2026,9/23/2026,Saranya,Consumer,West,2722,Office Supplies,Phones,Product-2722,670.44,5,0.25,58.91
1723,9/19/2026,9/22/2026,Meena,Home Office,East,2723,Office Supplies,Storage,Product-2723,340.27,1,0.17,30.01
1724,9/20/2026,9/22/2026,Saranya,Home Office,North,2724,Office Supplies,Phones,Product-2724,1596.68,6,0.09,218.52
1725,9/21/2026,9/24/2026,Meena,Consumer,West,2725,Technology,Tables,Product-2725,1220.89,7,0.05,80.12
1726,9/22/2026,9/24/2026,Meena,Consumer,South,2726,Office Supplies,Accessories,Product-2726,245.78,1,0.48,34.85
1727,9/23/2026,9/26/2026,Arun,Corporate,West,2727,Furniture,Tables,Product-2727,1896.2,9,0.1,159.46
1728,9/24/2026,9/29/2026,Prakash,Corporate,South,2728,Furniture,Accessories,Product-2728,202.2,8,0.03,22.32
1729,9/25/2026,9/30/2026,Arun,Corporate,West,2729,Office Supplies,Accessories,Product-2729,1269.44,8,0.48,79.04
1730,9/26/2026,9/27/2026,Kiran,Home Office,South,2730,Furniture,Chairs,Product-2730,876.68,7,0.27,69.46
1731,9/27/2026,10/3/2026,Meena,Consumer,East,2731,Technology,Storage,Product-2731,1135.42,5,0.4,130.77
1732,9/28/2026,10/1/2026,Ravi,Home Office,North,2732,Office Supplies,Tables,Product-2732,465.77,3,0.02,42.63
1733,9/29/2026,10/3/2026,Prakash,Consumer,South,2733,Furniture,Accessories,Product-2733,1391.82,9,0.28,197.2
1734,9/30/2026,10/1/2026,Divya,Home Office,West,2734,Furniture,Tables,Product-2734,1921.45,7,0.2,227.61
1735,10/1/2026,10/4/2026,Kiran,Corporate,South,2735,Office Supplies,Tables,Product-2735,943.93,8,0.39,92.25
1736,10/2/2026,10/5/2026,Arun,Corporate,South,2736,Furniture,Accessories,Product-2736,1069.77,6,0.02,145.92
1737,10/3/2026,10/4/2026,Saranya,Corporate,South,2737,Office Supplies,Binders,Product-2737,517.63,5,0.2,56.87
1738,10/4/2026,10/9/2026,Kiran,Home Office,West,2738,Furniture,Phones,Product-2738,1789.14,8,0.4,192.65
1739,10/5/2026,10/8/2026,Kiran,Consumer,North,2739,Technology,Storage,Product-2739,1943.79,3,0.26,115.78
1740,10/6/2026,10/11/2026,Prakash,Consumer,East,2740,Furniture,Storage,Product-2740,1583.28,7,0.28,122.52
1741,10/7/2026,10/8/2026,Kiran,Corporate,North,2741,Furniture,Binders,Product-2741,1108.41,2,0.05,124.14
1742,10/8/2026,10/13/2026,Kiran,Corporate,South,2742,Office Supplies,Chairs,Product-2742,1915.75,3,0.07,262.49
1743,10/9/2026,10/11/2026,Divya,Corporate,West,2743,Furniture,Binders,Product-2743,350.01,2,0.34,23.75
1744,10/10/2026,10/14/2026,Nithya,Corporate,North,2744,Office Supplies,Chairs,Product-2744,983.06,5,0.34,54.91
1745,10/11/2026,10/14/2026,Saranya,Consumer,South,2745,Technology,Chairs,Product-2745,1098.33,7,0.49,111.2
1746,10/12/2026,10/18/2026,Saranya,Home Office,East,2746,Office Supplies,Binders,Product-2746,1009.24,1,0.36,38.42
1747,10/13/2026,10/17/2026,Saranya,Home Office,East,2747,Office Supplies,Storage,Product-2747,1614.72,9,0.25,186.9
1748,10/14/2026,10/19/2026,Meena,Home Office,East,2748,Furniture,Phones,Product-2748,1357.29,1,0.43,155.24
1749,10/15/2026,10/18/2026,Ravi,Home Office,South,2749,Technology,Storage,Product-2749,296.98,1,0.05,21.56
1750,10/16/2026,10/21/2026,Nithya,Corporate,West,2750,Office Supplies,Storage,Product-2750,725.58,8,0.22,99.49
1751,10/17/2026,10/19/2026,Saranya,Corporate,North,2751,Furniture,Storage,Product-2751,711.2,6,0.14,64.19
1752,10/18/2026,10/19/2026,Kiran,Corporate,East,2752,Furniture,Binders,Product-2752,1152.98,6,0.05,123.94
1753,10/19/2026,10/22/2026,Kiran,Home Office,South,2753,Office Supplies,Binders,Product-2753,618.34,9,0.38,34.1
1754,10/20/2026,10/22/2026,Saranya,Corporate,South,2754,Furniture,Binders,Product-2754,278.68,4,0.26,22.32
1755,10/21/2026,10/23/2026,Prakash,Corporate,North,2755,Office Supplies,Storage,Product-2755,1324.68,8,0.28,176.83
1756,10/22/2026,10/25/2026,Saranya,Consumer,East,2756,Office Supplies,Phones,Product-2756,1709.52,4,0.21,94.97
1757,10/23/2026,10/28/2026,Kiran,Consumer,South,2757,Office Supplies,Chairs,Product-2757,1866.64,2,0.23,143.49
1758,10/24/2026,10/30/2026,Meena,Corporate,North,2758,Technology,Tables,Product-2758,1946.53,8,0.06,132.69
1759,10/25/2026,10/27/2026,Arun,Consumer,West,2759,Office Supplies,Chairs,Product-2759,1573.18,7,0.34,75.72
1760,10/26/2026,10/30/2026,Arun,Consumer,West,2760,Furniture,Chairs,Product-2760,322.42,4,0.22,20.88
1761,10/27/2026,10/29/2026,Nithya,Corporate,West,2761,Technology,Tables,Product-2761,1713.57,9,0.41,99.27
1762,10/28/2026,11/3/2026,Nithya,Corporate,East,2762,Furniture,Storage,Product-2762,829.92,9,0.1,116.88
